Well_ID,UWI,Area,Surf_Latitude,Surf_Longitude,Well_Status_Text,Well_Status_Group,Available_Volume_m3,Legal Subdivisions,Section,Township,Range,Meridian,Crooked_Hole_TF,Deviated_Hole_TF,Horizontal_Hole_TF,Burst_Pressure_psi,Format,STRM,orphan
100/14-33-086-11W5/02,100/14-33-086-11W5,AB,56.50533,-115.67892,Susp OIL,SUSP,22.51668693,14,33,86,11,5,F,F,F,3450.842409,ATS,33-86-11-5,0
100/14-33-086-23W4/00,100/14-33-086-23W4,AB,56.50176,-113.58385,Susp BIT OIL,SUSP,7.840892873,14,33,86,23,4,F,T,F,3505.415991,ATS,33-86-23-4,0
100/14-33-087-08W5/00,100/14-33-087-08W5,AB,56.57894,-115.2139,Act WTR Inj,IDLE,13.62124711,14,33,87,8,5,F,F,T,8680.017559,ATS,33-87-8-5,0
100/14-33-115-05W6/02,100/14-33-115-05W6,AB,59.03636,-118.78508,Susp OIL,SUSP,31.24439389,14,33,115,5,6,F,F,F,3505.415991,ATS,33-115-5-6,0
100/14-34-011-18W4/02,100/14-34-011-18W4,AB,49.95754,-112.38327,Susp GAS,SUSP,11.10221422,14,34,11,18,4,F,F,F,3496.647144,ATS,34-11-18-4,0
100/14-34-011-19W4/00,100/14-34-011-19W4,AB,49.95719,-112.52283,ABD Zn,ABD,10.89699769,14,34,11,19,4,F,F,F,,ATS,34-11-19-4,0
100/14-34-013-19W4/02,100/14-34-013-19W4,AB,50.13211,-112.52116,Susp GAS,SUSP,5.545976697,14,34,13,19,4,F,F,F,3496.647144,ATS,34-13-19-4,1
100/14-34-014-15W4/00,100/14-34-014-15W4,AB,50.22224,-111.97725,Susp OIL,SUSP,15.28958149,14,34,14,15,4,F,F,F,,ATS,34-14-15-4,0
100/14-34-015-09W4/00,100/14-34-015-09W4,AB,50.30903,-111.16417,ABD Whip,ABD,9.43721101,14,34,15,9,4,F,F,F,1872.385961,ATS,34-15-9-4,0
100/14-34-018-14W4/00,100/14-34-018-14W4,AB,50.56427,-111.83625,Susp GAS,SUSP,5.275090879,14,34,18,14,4,F,T,F,3496.647144,ATS,34-18-14-4,0
100/14-34-019-17W4/00,100/14-34-019-17W4,AB,50.65499,-112.28372,Susp OIL,SUSP,17.80795566,14,34,19,17,4,F,T,F,3450.842409,ATS,34-19-17-4,0
100/14-34-020-23W4/00,100/14-34-020-23W4,AB,50.74645,-113.11506,Susp GAS,SUSP,9.388656203,14,34,20,23,4,F,F,F,3496.647144,ATS,34-20-23-4,0
100/14-34-020-25W4/00,100/14-34-020-25W4,AB,50.74516,-113.39197,Susp OIL,SUSP,27.7205094,14,34,20,25,4,F,F,F,3853.523985,ATS,34-20-25-4,0
100/14-34-025-12W4/00,100/14-34-025-12W4,AB,51.18292,-111.60214,Susp WTR Inj,SUSP,10.33778265,14,34,25,12,4,F,F,F,,ATS,34-25-12-4,0
100/14-34-026-18W4/02,100/14-34-026-18W4,AB,51.26749,-112.43892,Susp OIL,SUSP,14.03681059,14,34,26,18,4,F,F,F,,ATS,34-26-18-4,0
100/14-34-029-20W4/00,100/14-34-029-20W4,AB,51.52927,-112.73641,Susp GAS,SUSP,13.43142183,14,34,29,20,4,F,F,F,3496.647144,ATS,34-29-20-4,0
100/14-34-032-07W5/02,100/14-34-032-07W5,AB,51.78834,-114.92178,Susp OIL,SUSP,50.82428028,14,34,32,7,5,F,T,F,5808.225589,ATS,34-32-7-5,0
100/14-34-033-04W5/03,100/14-34-033-04W5,AB,51.87916,-114.48671,Susp OIL,SUSP,38.16647409,14,34,33,4,5,F,F,F,6171.820482,ATS,34-33-4-5,0
100/14-34-034-03W5/02,100/14-34-034-03W5,AB,51.96645,-114.34925,ABD Zn OIL,ABD,45.01437232,14,34,34,3,5,F,F,F,,ATS,34-34-3-5,0
100/14-34-036-19W4/02,100/14-34-036-19W4,AB,52.14003,-112.64135,Susp GAS,SUSP,9.434323215,14,34,36,19,4,F,F,F,3450.842409,ATS,34-36-19-4,0
100/14-34-036-25W4/00,100/14-34-036-25W4,AB,52.14202,-113.49419,ABD Zn GAS,ABD,16.81470766,14,34,36,25,4,F,F,F,3853.523985,ATS,34-36-25-4,0
100/14-34-037-02W5/00,100/14-34-037-02W5,AB,52.22966,-114.20758,Susp OIL,SUSP,19.25957125,14,34,37,2,5,F,F,F,,ATS,34-37-2-5,0
100/14-34-037-24W4/00,100/14-34-037-24W4,AB,52.22974,-113.35088,Susp OIL,SUSP,21.22914322,14,34,37,24,4,F,F,F,3853.523985,ATS,34-37-24-4,0
100/14-34-038-03W5/00,100/14-34-038-03W5,AB,52.31694,-114.35028,Susp OIL,SUSP,33.36884101,14,34,38,3,5,F,F,F,4243.126581,ATS,34-38-3-5,0
100/14-34-039-05W5/00,100/14-34-039-05W5,AB,52.40486,-114.64041,Susp WTR Inj,SUSP,18.62340001,14,34,39,5,5,F,F,F,,ATS,34-39-5-5,0
100/14-34-041-07W5/00,100/14-34-041-07W5,AB,52.57995,-114.92858,Susp OIL,SUSP,20.26513224,14,34,41,7,5,F,F,F,,ATS,34-41-7-5,0
100/14-34-041-09W5/00,100/14-34-041-09W5,AB,52.57958,-115.2159,Susp OIL,SUSP,32.91666792,14,34,41,9,5,F,F,F,4243.126581,ATS,34-41-9-5,0
100/14-34-042-04W5/03,100/14-34-042-04W5,AB,52.66724,-114.49905,Susp GAS,SUSP,18.470121,14,34,42,4,5,F,F,F,3450.842409,ATS,34-42-4-5,0
100/14-34-042-26W4/02,100/14-34-042-26W4,AB,52.66726,-113.66397,Susp GAS,SUSP,8.259965294,14,34,42,26,4,F,F,F,,ATS,34-42-26-4,0
100/14-34-044-07W4/02,100/14-34-044-07W4,AB,52.8404,-110.9368,Act Cmgl,IDLE,5.879453557,14,34,44,7,4,F,F,F,3496.647144,ATS,34-44-7-4,0
100/14-34-045-06W5/02,100/14-34-045-06W5,AB,52.92804,-114.79274,Susp OIL,SUSP,30.24131577,14,34,45,6,5,F,F,F,,ATS,34-45-6-5,0
100/14-34-046-08W5/00,100/14-34-046-08W5,AB,53.01672,-115.08038,Susp OIL,SUSP,16.49427852,14,34,46,8,5,F,F,F,,ATS,34-46-8-5,0
100/14-34-046-09W5/00,100/14-34-046-09W5,AB,53.01605,-115.22552,Susp WTR Inj,SUSP,23.95750964,14,34,46,9,5,F,F,F,,ATS,34-46-9-5,0
100/14-34-046-16W5/00,100/14-34-046-16W5,AB,53.01538,-116.24183,Susp OIL,SUSP,34.25785928,14,34,46,16,5,F,F,F,,ATS,34-46-16-5,0
100/14-34-046-26W4/02,100/14-34-046-26W4,AB,53.0026,-113.70579,Susp GAS,SUSP,34.07734474,14,34,46,26,4,F,F,T,3505.415991,ATS,34-46-26-4,0
100/14-34-047-01W4/00,100/14-34-047-01W4,AB,53.09918,-110.06722,Susp OIL,SUSP,14.12751122,14,34,47,1,4,F,T,F,3505.415991,ATS,34-47-1-4,0
100/14-34-047-10W5/00,100/14-34-047-10W5,AB,53.10329,-115.38207,Susp OIL,SUSP,26.66748258,14,34,47,10,5,F,F,F,,ATS,34-47-10-5,0
100/14-34-047-20W4/00,100/14-34-047-20W4,AB,53.10246,-112.85272,Susp OIL,SUSP,15.35395867,14,34,47,20,4,F,T,F,3450.842409,ATS,34-47-20-4,0
100/14-34-047-27W4/00,100/14-34-047-27W4,AB,53.10365,-113.8684,ABD Zn GAS,ABD,16.03767174,14,34,47,27,4,F,T,F,4340.008779,ATS,34-47-27-4,0
100/14-34-048-03W5/00,100/14-34-048-03W5,AB,53.18902,-114.35928,Susp OIL,SUSP,18.16356297,14,34,48,3,5,F,F,F,,ATS,34-48-3-5,0
100/14-34-048-07W5/00,100/14-34-048-07W5,AB,53.1905,-114.94317,Susp WTR Inj,SUSP,20.24202638,14,34,48,7,5,F,F,F,,ATS,34-48-7-5,0
100/14-34-048-10W5/00,100/14-34-048-10W5,AB,53.19054,-115.38197,Susp WTR Inj,SUSP,27.03228663,14,34,48,10,5,F,F,F,,ATS,34-48-10-5,0
100/14-34-048-11W5/00,100/14-34-048-11W5,AB,53.18977,-115.52883,Susp OIL,SUSP,18.22733211,14,34,48,11,5,F,F,F,,ATS,34-48-11-5,0
100/14-34-048-14W5/02,100/14-34-048-14W5,AB,53.19043,-115.96676,Susp GAS,SUSP,41.53861237,14,34,48,14,5,F,F,F,6171.820482,ATS,34-48-14-5,0
100/14-34-049-06W5/00,100/14-34-049-06W5,AB,53.27766,-114.79721,Susp OIL,SUSP,13.29187459,14,34,49,6,5,F,F,F,,ATS,34-49-6-5,0
100/14-34-049-07W5/00,100/14-34-049-07W5,AB,53.27778,-114.94319,Susp OIL,SUSP,13.7105163,14,34,49,7,5,F,F,F,,ATS,34-49-7-5,0
100/14-34-049-11W5/00,100/14-34-049-11W5,AB,53.27787,-115.52831,Act WTR Inj,IDLE,26.81156485,14,34,49,11,5,F,F,F,,ATS,34-49-11-5,0
100/14-34-049-14W5/02,100/14-34-049-14W5,AB,53.27636,-115.96652,Act Cmgl,IDLE,39.05549237,14,34,49,14,5,F,F,F,6171.820482,ATS,34-49-14-5,0
100/14-34-050-10W5/00,100/14-34-050-10W5,AB,53.36456,-115.38196,Susp OIL,SUSP,15.52463042,14,34,50,10,5,F,F,F,,ATS,34-50-10-5,0
100/14-34-052-01W6/00,100/14-34-052-01W6,AB,53.53823,-118.06162,ABD Whip,ABD,88.28252668,14,34,52,1,6,F,F,F,6349.984691,ATS,34-52-1-6,0
100/14-34-052-05W4/00,100/14-34-052-05W4,AB,53.53958,-110.66067,Pump OIL,IDLE,12.91090657,14,34,52,5,4,F,F,F,2560.262418,ATS,34-52-5-4,0
100/14-34-052-13W5/00,100/14-34-052-13W5,AB,53.53793,-115.83551,Susp GAS,SUSP,16.55071307,14,34,52,13,5,F,F,F,3496.647144,ATS,34-52-13-5,0
100/14-34-052-16W5/02,100/14-34-052-16W5,AB,53.5379,-116.27962,Susp GAS,SUSP,33.76736644,14,34,52,16,5,F,F,F,6171.820482,ATS,34-52-16-5,0
100/14-34-054-06W4/02,100/14-34-054-06W4,AB,53.71451,-110.80617,Susp BIT OIL,SUSP,13.08470723,14,34,54,6,4,F,T,F,3505.415991,ATS,34-54-6-4,0
100/14-34-054-13W5/00,100/14-34-054-13W5,AB,53.71318,-115.83601,Susp Obsrv,SUSP,20.2856539,14,34,54,13,5,F,F,F,,ATS,34-54-13-5,0
100/14-34-054-16W4/03,100/14-34-054-16W4,AB,53.71477,-112.28027,ABD Zn Cmgl,ABD,6.177017524,14,34,54,16,4,F,F,F,3496.647144,ATS,34-54-16-4,1
100/14-34-055-01W5/02,100/14-34-055-01W5,AB,53.80238,-114.0685,Pump OIL,IDLE,18.79200692,14,34,55,1,5,F,F,F,,ATS,34-55-1-5,1
100/14-34-055-05W4/00,100/14-34-055-05W4,AB,53.79966,-110.66261,ABD Zn BIT OIL,ABD,10.76322692,14,34,55,5,4,F,F,F,,ATS,34-55-5-4,0
100/14-34-055-06W5/00,100/14-34-055-06W5,AB,53.79927,-114.8085,Susp GAS,SUSP,7.136404797,14,34,55,6,5,F,F,F,4259.551976,ATS,34-55-6-5,0
100/14-34-055-20W4/00,100/14-34-055-20W4,AB,53.79986,-112.89499,Susp OIL,SUSP,6.99788364,14,34,55,20,4,F,F,F,,ATS,34-55-20-4,0
100/14-34-056-06W5/00,100/14-34-056-06W5,AB,53.88633,-114.80854,Susp OIL,SUSP,20.50873186,14,34,56,6,5,F,F,F,3450.842409,ATS,34-56-6-5,0
100/14-34-056-21W4/00,100/14-34-056-21W4,AB,53.88891,-113.04076,Susp OIL,SUSP,24.11856661,14,34,56,21,4,F,F,F,,ATS,34-56-21-4,0
100/14-34-056-23W5/03,100/14-34-056-23W5,AB,53.88713,-117.33369,Act Cmgl,IDLE,25.76493522,14,34,56,23,5,F,F,F,8680.017559,ATS,34-56-23-5,0
100/14-34-056-25W5/00,100/14-34-056-25W5,AB,53.88686,-117.63181,Susp GAS,SUSP,33.64524994,14,34,56,25,5,F,F,F,8520.122354,ATS,34-56-25-5,0
100/14-34-058-18W5/02,100/14-34-058-18W5,AB,54.05968,-116.58661,Susp GAS,SUSP,33.04695508,14,34,58,18,5,F,F,T,,ATS,34-58-18-5,0
100/14-34-060-20W5/00,100/14-34-060-20W5,AB,54.23621,-116.91977,Susp GAS,SUSP,33.2922015,14,34,60,20,5,F,F,F,3853.523985,ATS,34-60-20-5,0
100/14-34-061-24W4/00,100/14-34-061-24W4,AB,54.32325,-113.51742,Susp GAS,SUSP,8.619094219,14,34,61,24,4,F,F,F,,ATS,34-61-24-4,0
100/14-34-062-12W5/02,100/14-34-062-12W5,AB,54.41353,-115.7182,Susp GAS,SUSP,14.53959108,14,34,62,12,5,F,F,F,4340.008779,ATS,34-62-12-5,0
100/14-34-063-06W4/00,100/14-34-063-06W4,AB,54.49671,-110.82348,Susp BIT OIL,SUSP,11.07358525,14,34,63,6,4,F,T,F,3505.415991,ATS,34-63-6-4,0
100/14-34-063-06W6/00,100/14-34-063-06W6,AB,54.50073,-118.82619,ABD Whip,ABD,74.04653203,14,34,63,6,6,F,T,F,5098.786896,ATS,34-63-6-6,0
100/14-34-063-07W4/00,100/14-34-063-07W4,AB,54.49629,-110.98426,Susp BIT OIL,SUSP,10.45783432,14,34,63,7,4,F,T,F,3505.415991,ATS,34-63-7-4,0
100/14-34-064-18W5/00,100/14-34-064-18W5,AB,54.57638,-116.62135,Susp OIL,SUSP,26.82382717,14,34,64,18,5,F,F,T,6171.820482,ATS,34-64-18-5,0
100/14-34-065-07W6/04,100/14-34-065-07W6,AB,54.67254,-118.9755,Act Cmgl,IDLE,35.98991212,14,34,65,7,6,F,F,F,6171.820482,ATS,34-65-7-6,0
100/14-34-066-09W5/02,100/14-34-066-09W5,AB,54.75774,-115.28348,Susp OIL,SUSP,37.85991607,14,34,66,9,5,F,F,T,,ATS,34-66-9-5,0
100/14-34-067-10W5/00,100/14-34-067-10W5,AB,54.84819,-115.44082,Susp OIL,SUSP,44.69159966,14,34,67,10,5,F,F,F,3993.155092,ATS,34-67-10-5,0
100/14-34-070-18W5/00,100/14-34-070-18W5,AB,55.11035,-116.66109,Susp OIL,SUSP,40.25873261,14,34,70,18,5,F,F,F,6171.820482,ATS,34-70-18-5,0
100/14-34-072-05W6/00,100/14-34-072-05W6,AB,55.28646,-118.68477,Susp OIL,SUSP,27.41395137,14,34,72,5,6,F,F,F,4904.485072,ATS,34-72-5-6,0
100/14-34-072-08W6/02,100/14-34-072-08W6,AB,55.28631,-119.14206,Susp GAS,SUSP,32.02764965,14,34,72,8,6,F,F,F,3853.523985,ATS,34-72-8-6,0
100/14-34-075-20W5/00,100/14-34-075-20W5,AB,55.5456,-117.02074,Susp GAS,SUSP,16.28589507,14,34,75,20,5,F,F,F,4243.126581,ATS,34-75-20-5,0
100/14-34-077-06W6/00,100/14-34-077-06W6,AB,55.72248,-118.84145,Susp OIL,SUSP,21.83459532,14,34,77,6,6,F,F,F,,ATS,34-77-6-6,0
100/14-34-077-11W6/00,100/14-34-077-11W6,AB,55.72072,-119.6165,ABD Zn GAS,ABD,28.87776594,14,34,77,11,6,F,T,F,3853.523985,ATS,34-77-11-6,0
100/14-34-077-25W4/00,100/14-34-077-25W4,AB,55.7197,-113.80058,Susp BIT OIL,SUSP,14.15233989,14,34,77,25,4,F,T,F,3035.000733,ATS,34-77-25-4,0
100/14-34-078-11W6/00,100/14-34-078-11W6,AB,55.8077,-119.62006,Susp GAS,IDLE,27.36030372,14,34,78,11,6,F,F,F,3853.523985,ATS,34-78-11-6,0
100/14-34-082-06W6/02,100/14-34-082-06W6,AB,56.15651,-118.85459,ABD Zn,ABD,16.30888692,14,34,82,6,6,F,F,F,3450.842409,ATS,34-82-6-6,0
100/14-34-082-21W6/00,100/14-34-082-21W6,BC,56.15692,-121.20122,ABD Zn,ABD,22.10283359,14,34,82,21,6,F,F,F,6171.820482,ATS,34-82-21-6,0
100/14-34-083-18W5/02,100/14-34-083-18W5,AB,56.23099,-116.75838,Susp BIT OIL,SUSP,23.17219595,14,34,83,18,5,F,F,T,2780.499724,ATS,34-83-18-5,0
100/14-34-084-09W5/00,100/14-34-084-09W5,AB,56.33057,-115.33729,ABD Zn OIL,ABD,21.82693137,14,34,84,9,5,F,F,F,,ATS,34-84-9-5,0
100/14-34-084-17W6/00,100/14-34-084-17W6,BC,56.32573,-120.60526,Susp OIL Prod,SUSP,23.17885226,14,34,84,17,6,F,T,F,3853.523985,ATS,34-84-17-6,0
100/14-34-087-06W6/02,100/14-34-087-06W6,AB,56.5929,-118.86616,Susp WTR Src,SUSP,9.50329877,14,34,87,6,6,F,F,F,3450.842409,ATS,34-87-6-6,0
100/14-34-107-07W6/00,100/14-34-107-07W6,AB,58.33674,-119.07719,Flow GAS,IDLE,11.45842958,14,34,107,7,6,F,F,F,1405.061019,ATS,34-107-7-6,0
100/14-34-114-05W6/00,100/14-34-114-05W6,AB,58.94962,-118.75229,Susp OIL,SUSP,34.35790867,14,34,114,5,6,F,F,F,,ATS,34-114-5-6,0
100/14-35-001-20W4/00,100/14-35-001-20W4,AB,49.08811,-112.57991,ABD Zn OIL,ABD,17.97962816,14,35,1,20,4,F,F,T,4243.126581,ATS,35-1-20-4,0
100/14-35-003-09W4/02,100/14-35-003-09W4,AB,49.25948,-111.11807,Act Cmgl,IDLE,6.274495375,14,35,3,9,4,F,F,F,3496.647144,ATS,35-3-9-4,0
100/14-35-004-05W4/00,100/14-35-004-05W4,AB,49.34772,-110.57798,Susp OIL,SUSP,10.75334612,14,35,4,5,4,F,F,F,3496.647144,ATS,35-4-5-4,1
100/14-35-006-21W4/02,100/14-35-006-21W4,AB,49.5202,-112.73105,Susp GAS,SUSP,8.742224137,14,35,6,21,4,F,F,F,6273.947353,ATS,35-6-21-4,0
100/14-35-013-15W4/00,100/14-35-013-15W4,AB,50.13231,-111.95453,Susp OIL,SUSP,20.61602717,14,35,13,15,4,F,F,F,3853.523985,ATS,35-13-15-4,0
100/14-35-014-16W4/03,100/14-35-014-16W4,AB,50.21904,-112.08988,Susp GAS,SUSP,11.51125383,14,35,14,16,4,F,F,F,3450.842409,ATS,35-14-16-4,0
100/14-35-015-15W4/00,100/14-35-015-15W4,AB,50.30948,-111.96844,ABD Zn OIL,ABD,15.38614727,14,35,15,15,4,F,F,F,,ATS,35-15-15-4,0
100/14-35-018-13W4/00,100/14-35-018-13W4,AB,50.5653,-111.69448,ABD Zn GAS,ABD,5.103046027,14,35,18,13,4,F,T,F,,ATS,35-18-13-4,0
100/14-35-019-03W5/00,100/14-35-019-03W5,AB,50.65744,-114.31632,Act Obsrv,IDLE,62.53347939,14,35,19,3,5,F,F,F,,ATS,35-19-3-5,0
100/14-35-019-07W4/00,100/14-35-019-07W4,AB,50.65605,-110.87925,ABD Whip,ABD,9.10855192,14,35,19,7,4,F,T,F,1872.385961,ATS,35-19-7-4,0
100/14-35-019-21W4/00,100/14-35-019-21W4,AB,50.65842,-112.81482,ABD Zn Obsrv,ABD,20.9225852,14,35,19,21,4,F,F,F,3450.842409,ATS,35-19-21-4,0
100/14-35-022-26W4/00,100/14-35-022-26W4,AB,50.91373,-113.48861,ABD Whip,ABD,29.10980511,14,35,22,26,4,F,T,F,2880.769206,ATS,35-22-26-4,0
100/14-35-025-15W4/00,100/14-35-025-15W4,AB,51.18223,-111.99437,ABD Zn GAS,ABD,21.22914322,14,35,25,15,4,F,F,F,3853.523985,ATS,35-25-15-4,0
100/14-35-026-14W4/02,100/14-35-026-14W4,AB,51.26707,-111.85873,Act Cmgl,IDLE,14.14765285,14,35,26,14,4,F,F,F,3853.523985,ATS,35-26-14-4,0
100/14-35-026-20W4/02,100/14-35-026-20W4,AB,51.26755,-112.69636,Susp GAS,SUSP,12.30273092,14,35,26,20,4,F,F,F,,ATS,35-26-20-4,0
100/14-35-030-22W4/00,100/14-35-030-22W4,AB,51.61925,-112.99748,Susp GAS,SUSP,22.73127754,14,35,30,22,4,F,F,F,3450.842409,ATS,35-30-22-4,0
100/14-35-032-02W4/03,100/14-35-032-02W4,AB,51.7914,-110.18493,ABD Zn,ABD,10.88280988,14,35,32,2,4,F,F,F,3450.842409,ATS,35-32-2-4,0
100/14-35-033-26W4/04,100/14-35-033-26W4,AB,51.88116,-113.58443,Flow GAS,IDLE,25.20109647,14,35,33,26,4,F,F,F,5808.225589,ATS,35-33-26-4,0
100/14-35-034-08W4/00,100/14-35-034-08W4,AB,51.96656,-111.03488,Susp OIL,SUSP,8.819180335,14,35,34,8,4,F,F,F,3496.647144,ATS,35-34-8-4,0
100/14-35-036-04W4/03,100/14-35-036-04W4,AB,52.14104,-110.47483,Susp GAS,SUSP,10.88280988,14,35,36,4,4,F,F,F,3450.842409,ATS,35-36-4-4,0
100/14-35-037-17W4/00,100/14-35-037-17W4,AB,52.22972,-112.32724,Flow OIL,IDLE,18.70003952,14,35,37,17,4,F,F,F,3450.842409,ATS,35-37-17-4,0
100/14-35-039-03W4/02,100/14-35-039-03W4,AB,52.40424,-110.33365,Susp OIL,SUSP,12.53515764,14,35,39,3,4,F,F,F,3450.842409,ATS,35-39-3-4,0
100/14-35-039-20W4/03,100/14-35-039-20W4,AB,52.40203,-112.77747,Susp GAS,SUSP,5.542569089,14,35,39,20,4,F,F,F,3853.523985,ATS,35-39-20-4,0
100/14-35-039-24W4/03,100/14-35-039-24W4,AB,52.40325,-113.35547,ABD Zn OIL,ABD,39.50240836,14,35,39,24,4,F,F,T,,ATS,35-39-24-4,0
100/14-35-040-03W4/00,100/14-35-040-03W4,AB,52.49089,-110.33211,Susp OIL,SUSP,11.96342692,14,35,40,3,4,F,F,F,3450.842409,ATS,35-40-3-4,0
100/14-35-042-09W5/00,100/14-35-042-09W5,AB,52.65232,-115.19346,Flow OIL,IDLE,49.98258848,14,35,42,9,5,F,F,T,3993.155092,ATS,35-42-9-5,0
100/14-35-043-16W4/02,100/14-35-043-16W4,AB,52.75383,-112.2205,Susp GAS,SUSP,15.26658964,14,35,43,16,4,F,T,F,3450.842409,ATS,35-43-16-4,0
100/14-35-043-28W4/00,100/14-35-043-28W4,AB,52.7395,-113.95972,ABD Whip,ABD,15.17031522,14,35,43,28,4,F,F,T,5098.786896,ATS,35-43-28-4,0
100/14-35-044-04W4/00,100/14-35-044-04W4,AB,52.84012,-110.48073,Susp OIL,SUSP,17.2559232,14,35,44,4,4,F,F,F,1862.009031,ATS,35-44-4-4,0
100/14-35-046-04W5/00,100/14-35-046-04W5,AB,53.01747,-114.4738,Susp OIL,SUSP,8.824310748,14,35,46,4,5,F,F,F,3496.647144,ATS,35-46-4-5,0
100/14-35-046-08W5/00,100/14-35-046-08W5,AB,53.01596,-115.05574,Susp OIL,SUSP,24.44340411,14,35,46,8,5,F,F,F,,ATS,35-46-8-5,0
100/14-35-046-10W5/00,100/14-35-046-10W5,AB,53.01647,-115.34721,Susp OIL,SUSP,19.29035373,14,35,46,10,5,F,F,F,3889.41406,ATS,35-46-10-5,0
100/14-35-046-17W5/00,100/14-35-046-17W5,AB,53.01428,-116.35916,Susp GAS,SUSP,129.9142431,14,35,46,17,5,F,F,F,8731.22895,ATS,35-46-17-5,0
100/14-35-047-06W5/00,100/14-35-047-06W5,AB,53.10327,-114.77289,Susp OIL,SUSP,14.88640702,14,35,47,6,5,F,F,F,,ATS,35-47-6-5,0
100/14-35-048-01W4/02,100/14-35-048-01W4,AB,53.18599,-110.03948,ABD Zn OIL,ABD,16.49616601,14,35,48,1,4,F,T,F,3505.415991,ATS,35-48-1-4,0
100/14-35-048-07W5/00,100/14-35-048-07W5,AB,53.18813,-114.91882,Susp OIL,SUSP,21.59394727,14,35,48,7,5,F,T,F,,ATS,35-48-7-5,0
100/14-35-049-05W5/02,100/14-35-049-05W5,AB,53.279,-114.62397,Susp OIL,SUSP,18.30151408,14,35,49,5,5,F,F,F,3853.523985,ATS,35-49-5-5,0
100/14-35-049-07W5/00,100/14-35-049-07W5,AB,53.27779,-114.91881,Susp OIL,SUSP,20.28647729,14,35,49,7,5,F,F,F,,ATS,35-49-7-5,0
100/14-35-049-11W5/00,100/14-35-049-11W5,AB,53.27786,-115.50386,Act WTR Inj,IDLE,26.3072769,14,35,49,11,5,F,F,F,,ATS,35-49-11-5,0
100/14-35-050-12W5/04,100/14-35-050-12W5,AB,53.36357,-115.64805,Susp WTR Src,SUSP,21.34410248,14,35,50,12,5,F,F,F,4904.485072,ATS,35-50-12-5,0
100/14-35-051-03W5/00,100/14-35-051-03W5,AB,53.45482,-114.34115,Susp GAS,SUSP,7.815671508,14,35,51,3,5,F,T,F,3496.647144,ATS,35-51-3-5,0
100/14-35-051-08W5/00,100/14-35-051-08W5,AB,53.45317,-115.07536,Susp GAS,SUSP,27.47526298,14,35,51,8,5,F,F,F,4243.126581,ATS,35-51-8-5,0
100/14-35-052-13W5/00,100/14-35-052-13W5,AB,53.53779,-115.81143,Susp WTR Inj,SUSP,24.40968273,14,35,52,13,5,F,F,F,,ATS,35-52-13-5,0
100/14-35-052-26W4/04,100/14-35-052-26W4,AB,53.53911,-113.72881,ABD Zn,ABD,32.37658108,14,35,52,26,4,F,F,F,1731.414875,ATS,35-52-26-4,0
100/14-35-052-27W4/00,100/14-35-052-27W4,AB,53.53913,-113.87467,Susp OIL,SUSP,21.34870085,14,35,52,27,4,F,T,F,3853.523985,ATS,35-52-27-4,0
100/14-35-055-09W5/00,100/14-35-055-09W5,AB,53.80196,-115.23338,ABD Whip,ABD,28.54638952,14,35,55,9,5,F,T,F,2880.769206,ATS,35-55-9-5,0
100/14-35-055-16W5/00,100/14-35-055-16W5,AB,53.79941,-116.27357,Susp GAS,SUSP,23.78890273,14,35,55,16,5,F,T,F,5605.125797,ATS,35-55-16-5,0
100/14-35-055-20W4/00,100/14-35-055-20W4,AB,53.80025,-112.87786,Pump OIL,IDLE,6.990701062,14,35,55,20,4,F,F,T,6312.740043,ATS,35-55-20-4,0
100/14-35-056-21W4/02,100/14-35-056-21W4,AB,53.8889,-113.01598,Susp OIL,SUSP,15.89034654,14,35,56,21,4,F,F,F,,ATS,35-56-21-4,0
100/14-35-059-04W6/02,100/14-35-059-04W6,AB,54.15043,-118.48718,Act Cmgl,IDLE,57.61740342,14,35,59,4,6,F,T,F,5808.225589,ATS,35-59-4-6,0
100/14-35-059-23W5/02,100/14-35-059-23W5,AB,54.14901,-117.34478,ABD Zn,ABD,29.15366816,14,35,59,23,5,F,F,F,3853.523985,ATS,35-59-23-5,0
100/14-35-061-05W6/09,100/14-35-061-05W6,AB,54.32642,-118.64357,Act Cmgl,IDLE,25.47763208,14,35,61,5,6,F,T,F,8680.017559,ATS,35-61-5-6,0
100/14-35-062-08W4/00,100/14-35-062-08W4,AB,54.40879,-111.09705,Susp BIT OIL,SUSP,10.71853532,14,35,62,8,4,F,T,F,3505.415991,ATS,35-62-8-4,0
100/14-35-063-08W4/00,100/14-35-063-08W4,AB,54.49898,-111.11211,Susp BIT OIL,SUSP,11.19027998,14,35,63,8,4,F,T,F,3035.000733,ATS,35-63-8-4,0
100/14-35-063-25W5/02,100/14-35-063-25W5,AB,54.48793,-117.66782,Susp OIL,SUSP,36.18098455,14,35,63,25,5,F,F,T,8577.308705,ATS,35-63-25-5,0
100/14-35-064-10W5/00,100/14-35-064-10W5,AB,54.58521,-115.40092,ABD Whip,ABD,29.1567564,14,35,64,10,5,F,F,F,2880.769206,ATS,35-64-10-5,0
100/14-35-064-13W5/00,100/14-35-064-13W5,AB,54.58706,-115.85682,Susp OIL,SUSP,81.18405243,14,35,64,13,5,F,F,F,5577.186853,ATS,35-64-13-5,0
